Bin_1 Bin_2 Bin_3 Bin_4 Bin_5 Bin_6 Bin_7 Bin_8 Bin_9 Bin_10 Bin_11 Bin_12
0.0283204983115593 0.0376692783506149 0.0520842269163393 0.0630214144354069 0.0768001673761792 0.081645514316767 0.0904916454050299 0.102677779132142 0.109652140224925 0.113429982411852 0.119939787987996 0.124267565131189
0.0353145430661111 0.0480047954207116 0.0606261558257493 0.0665447326822062 0.0760612758007555 0.0790682649841994 0.0884276705503406 0.0974355427170026 0.104359730709477 0.107822274000602 0.116587747523565 0.11974726671928
0.0295536205901789 0.0390912769209624 0.0524228178571991 0.0630127342884941 0.0773266976705833 0.0822160682234499 0.0904416807451826 0.10217997246882 0.109180525410496 0.112582311511775 0.120613554890098 0.121378739422761
0.0232811925637954 0.0311259380616945 0.0472139703425567 0.0602969654858756 0.0760331724572345 0.0822922978822726 0.0922684979598444 0.10494196009717 0.113146839559614 0.116701592346584 0.125587961959886 0.127109611283471
0.0603676508834213 0.0834740815827354 0.0883717690111432 0.0871279242877085 0.0874456342762884 0.0841873389415636 0.0842005024216192 0.0866942290337019 0.0856170752952174 0.0837819666239417 0.0850382074812977 0.0836936201613617
0.0539804651924287 0.0741016985502674 0.0808289402635707 0.08337132644042 0.0863822082301635 0.0869963900255573 0.0874241896877823 0.088342594856594 0.0894700792768099 0.0882919481051403 0.0908614258951868 0.0899487334760792
0.0386870165007589 0.0557504023262831 0.0648442215862966 0.0706535051965022 0.0757660732243728 0.0794198733978381 0.0871326611838865 0.0950726302115634 0.100722398256268 0.103752372714994 0.112909715059497 0.11528913034174
0.029357562410732 0.0387695848354556 0.0551412067750767 0.0689411227873123 0.0853044079810326 0.0849471346576527 0.0900725610488932 0.100835717416496 0.108915725316611 0.109944568172209 0.116296432622926 0.111473975975602
0.0250654320519898 0.0318238856442093 0.0475753515936896 0.0631655235130068 0.0812071071339618 0.0821579877026498 0.0899573805359004 0.10300829844469 0.110073623290541 0.116468268330387 0.125719813566986 0.123777328191987
0.0352762239929593 0.0499691536475677 0.0634451053074877 0.0701385491924138 0.0794192945460394 0.0813295010164232 0.0891861054807162 0.0990870047469797 0.104699429684509 0.104836991669636 0.109801981519609 0.112810659195659
0.0532267849404261 0.0730072918999413 0.0792951672762091 0.0819374038675907 0.0864049546564091 0.0843193547333368 0.0842959174422376 0.0909411329702155 0.0913953555588366 0.0911835227651084 0.0900801715441668 0.0939129423455221
0.0389957336343637 0.0553244180034119 0.066360261238222 0.0725036231634575 0.0814215250012801 0.0828146255227448 0.0877954355840005 0.0963713451671259 0.100596289016996 0.102630112856351 0.106727511983101 0.108459118828946
0.0514636836821683 0.0689070649443463 0.0771156565980151 0.0787202302542247 0.0824027977071671 0.0814504276752849 0.0855556676129866 0.090017755435513 0.093039029026645 0.0940193698975965 0.0986968986447066 0.0986114185213458
0.031030136345066 0.0427664089695532 0.0554974508646901 0.0650064307056337 0.0766482459704187 0.0798512418924844 0.0870604559619928 0.100312137318407 0.107548063064349 0.111055301012877 0.119888274454215 0.123335853440313
0.0536076343809099 0.0773595758742141 0.0825333947746293 0.0833636892478223 0.0857778370939103 0.0843330709342406 0.0863103908817768 0.0883395722562093 0.0889923621136077 0.0878253421302621 0.0901893395342859 0.0913677907781316
0.0331444969143266 0.0452412144310069 0.0574451221677342 0.0676392129717971 0.0782316839646033 0.0813112122055328 0.0893181111871046 0.0990360409301566 0.105882663466574 0.109522872141449 0.113978087435826 0.11924928218389
0.091209792774101 0.102991135495046 0.0997639232181914 0.0933243339922567 0.0887347015307046 0.0829294613799065 0.0785065138056966 0.0766125333615799 0.0747741954172564 0.071358793626179 0.0707355795386191 0.0690590358604628
0.0567591985654983 0.0759290943892039 0.0842255950847228 0.0849955204852238 0.0894633576884557 0.0852967555425171 0.0862414097465305 0.0887299362104246 0.0895828506776744 0.0870577829766457 0.0871684965968797 0.0845500020362237
0.0522111056505388 0.0708587059386297 0.0809986556353467 0.0821408858861963 0.0884168203242924 0.0858797055579548 0.0861273160722148 0.0907074738449735 0.0905062512437791 0.090283477873825 0.0915187656948646 0.0903508362773843
0.0814769101912009 0.0877598220398459 0.0889457013756642 0.085293250612802 0.0865102147676459 0.0936828423506539 0.0790022564893242 0.0782062797307732 0.0796887478085547 0.0778341470812911 0.0828480260685897 0.0787518014836543
0.0515664917947521 0.0688973216800792 0.0774069827018335 0.0805065910422692 0.0868001830066791 0.0851966734961039 0.0859407433448929 0.0910809968699353 0.092867425959531 0.092033107377085 0.0944489273190943 0.0932545554077445
0.0401015779359735 0.0461526500410996 0.0559276258787805 0.0641200169703774 0.0747258827470643 0.0805981989834018 0.0859596405549236 0.0923498185888057 0.10188827980354 0.112634106518067 0.124057697761618 0.121484504216349
0.04640439211553 0.0609956883634988 0.0690725151123534 0.0731497697138186 0.0792274751707095 0.0803634925013345 0.0864085980003329 0.0935459060006165 0.0985106783545358 0.0994307184152883 0.105450347656667 0.107440418595315
0.0293334453440726 0.0370914628531695 0.0520069066049666 0.0645527659153247 0.077864914289021 0.0848706320122705 0.0925523588510845 0.1026028667205 0.108622932255797 0.111817355055375 0.119315225436631 0.119369134661787
0.0390971915929645 0.0486783567744777 0.0605767340952128 0.0702965862840917 0.0813070641334047 0.0834021116286863 0.0886698048725949 0.0976127538108402 0.103083650883291 0.104675125588239 0.111418554739578 0.111182065596618
0.032891361248771 0.0390240434133241 0.0552736360437539 0.0650613925217013 0.0790311648073694 0.085126094531106 0.0908881580451281 0.100337436871366 0.107080362928027 0.109359050098292 0.115087126906235 0.120840172584926
0.032021167174577 0.0404439334481428 0.0555924659218003 0.0672188759402121 0.0804210678475492 0.0834928186593539 0.0889666849629447 0.100072509975054 0.107021878253584 0.109385360678208 0.116849162494509 0.118514074644064
0.0372628919524856 0.050022757017554 0.0617327183672119 0.0695587983409146 0.0802457673222156 0.0825795302411668 0.0884829901773623 0.0972013799489548 0.102625801179601 0.105663286301893 0.112145150161979 0.112478928988661
0.045553602440273 0.0597482355995654 0.0705756333689039 0.0778519075788862 0.0852879808805906 0.0860690785758361 0.0889733408206059 0.0925965876090531 0.0966987274133445 0.0959092307768349 0.0995271604871965 0.10120851444891
0.028113599452727 0.043442743994522 0.0551215968182721 0.0632144451522284 0.0731900075851965 0.0773355651467289 0.0864606490489101 0.0991797679467179 0.107518157458131 0.1126732160306 0.123317638595106 0.130432612770859
0.0410778067255688 0.0562515065629583 0.0656394035728331 0.0714030600019466 0.079477639420472 0.0816611569844875 0.0876661340687292 0.094499094032518 0.100143928200754 0.102590530425785 0.108326053989362 0.111263686014585
0.05604856281192 0.0740869696433392 0.0818563771871028 0.0840228663556033 0.087368609009796 0.0845338773204087 0.0866591434804388 0.0886053990942293 0.0897740864523713 0.0894879569188657 0.0896899571928124 0.0878661945331124
0.045093362429525 0.0614349052180591 0.0706918616712447 0.0757478326421142 0.0835134977520647 0.0844115445023342 0.0875319065526506 0.093019919509416 0.0962317507127919 0.0977845911590958 0.101362710344496 0.103176117506207
0.0314502251390322 0.0409622955322203 0.0549873760742511 0.0662645127609995 0.0797716082277539 0.0823579135764138 0.0900474870430936 0.0998273869728954 0.108837219508951 0.110169949040579 0.118080755400604 0.117243270723206
0.0268005873422579 0.0331129304756741 0.0491217207673502 0.0636892961531006 0.0799989706761761 0.0833664238927627 0.0929912654772488 0.103094396652925 0.110112985137908 0.113759405938734 0.120949126776126 0.123002890709736
0.0397283743914789 0.0524524269065676 0.0624112065856437 0.0695705981715101 0.0778141492133048 0.081350772251196 0.0868097137589283 0.0956377337663542 0.102364117138592 0.104946239087962 0.111957480185699 0.114957188542763
0.0323951354500328 0.0451698060285767 0.0577248050849596 0.0675036380431277 0.0786247660860933 0.0819095757658724 0.0884072708577937 0.0986723193725292 0.10592325950803 0.108930291627621 0.116349529832318 0.118389602343045
0.0263744967103515 0.0355949187246287 0.0512762127503181 0.0653196414417674 0.0801017506951276 0.0842557050735433 0.0912914702951676 0.10307652846388 0.110003987836523 0.112958076317045 0.119398385883836 0.120348825807812
0.0285964620272569 0.0387315229131452 0.0519036935716547 0.061594959730044 0.0752663825036305 0.0802623590128809 0.0881627109904563 0.0999813317372357 0.108299156718582 0.114114720233555 0.123623507835882 0.129463192725676
0.0418720319474281 0.0539030530909438 0.0616615802654264 0.0676759045310833 0.0764807430483956 0.0791316217564561 0.0849096132245773 0.0950635625895099 0.104091932252421 0.105802649213464 0.112932585347885 0.11647472273241
0.028368785554615 0.0363231244933362 0.0506018683297484 0.0634568158964728 0.0782060466829203 0.082143788849672 0.0906340463951353 0.102029263496526 0.110482907354631 0.113544721748717 0.120277177071748 0.123931454126478
0.0497207356630232 0.0693551885697598 0.078892385719371 0.0827171607342934 0.0878714234520309 0.0867173867093301 0.0876925681942698 0.0909745634414261 0.0921305144819543 0.0913533904733248 0.0929788444555146 0.0895958381057021
0.0399083092282473 0.0556054898144939 0.0690735043675443 0.0745409294184832 0.082417783021478 0.0845668579079384 0.0876579982052303 0.0954514012805764 0.100567859273102 0.100710802891648 0.104578387600263 0.104920676990995
0.0249176198875525 0.0327797469368049 0.0499127796285471 0.0641345139394369 0.0787322525862716 0.082633004744708 0.0902234931685753 0.104199472352278 0.112359540824055 0.115469022181285 0.120791464570428 0.123847089180058
0.0398456860525878 0.0589985854078505 0.0705284858314847 0.0750256795789227 0.0825926576732831 0.0856074022142333 0.0885102098273163 0.0949807763854628 0.0993425144931703 0.0997675964834327 0.102399986066332 0.102400419985924
0.0563851686730273 0.0613940752809056 0.0720571588175769 0.0800351449999211 0.0815780758767069 0.0861990623952517 0.091457117406963 0.0910141696901862 0.0927185651156473 0.0933054755007818 0.0975413040001615 0.0963146822428705
0.0477333678487261 0.0664929148750372 0.0747398615170617 0.076977754917504 0.0818848892906945 0.0775670523712083 0.0855584724088445 0.0934432360993087 0.0970772813138715 0.0974135844194364 0.101841152509815 0.0992704324284921
0.0293192743285592 0.0459928397447189 0.0614809425733734 0.0682598522853965 0.0831066321916784 0.0813461703062613 0.100838277715412 0.0975185749877925 0.103700915202281 0.102609081874367 0.111815287396969 0.114012151393191
0.0434372737839201 0.0483206782890229 0.0599856829239249 0.0653267950788079 0.0784603396187435 0.085464248374769 0.0847487454892182 0.0945818298894552 0.100814712414047 0.106427710781028 0.114938054544754 0.11749392881231
0.0737639082617505 0.0834845700502286 0.0866228001431116 0.0846748961599244 0.0851605585681747 0.0819937588474674 0.0814430405592416 0.0842350858024744 0.0847053324453927 0.0846548476646815 0.0853814781511922 0.0838797233463603
0.0476976691332939 0.0603140465411054 0.0707641920039912 0.0754068506653 0.0834697275673059 0.0836590163989727 0.0867329399902136 0.0942636211369092 0.0980093769156891 0.0974883109682231 0.101257685941561 0.100936562737435
0.0435815470527096 0.0548295311709796 0.0659740602789654 0.0743167561998388 0.0821216146188217 0.0831354410369127 0.0898189722021809 0.0951692453969026 0.0998426356094898 0.100951580078923 0.105393097231201 0.104865519123075
0.0663693286633743 0.0737126342173169 0.0797896435016339 0.0800143861500852 0.083612983486637 0.0832039168985879 0.0851823242394117 0.0870460943242948 0.0874817942305657 0.0881103508713392 0.0940176764246756 0.0914588669920779
0.0504395869715417 0.0746386815186192 0.0811678388947206 0.0838812347763669 0.0882633371026453 0.0871934041872047 0.0879998229696162 0.0889323345602654 0.0892540790079869 0.0875702114856333 0.0907707698911005 0.0898886986342993
0.0466183668013572 0.0613316471722566 0.0736291445234471 0.0778759482472855 0.0856884073639744 0.0852592477592972 0.0911171137542494 0.0917994262955745 0.09566137461874 0.0948474406096572 0.0982181679140322 0.0979537149401288
0.0522247944747151 0.0651394693903588 0.0733616030682939 0.0765179178587532 0.0819824275283544 0.0833888239585659 0.0872688104972087 0.0909039352827396 0.0937584214188676 0.0943371749368079 0.0997606805074988 0.101355941077836
0.031360631589053 0.0417795844194448 0.0563676670020926 0.0678722668017496 0.0808432543957936 0.0837423506864286 0.0895402399670418 0.0998151627535347 0.106098304386068 0.109789961881842 0.115608968674759 0.117181607442192
0.0374174578975721 0.0495776747377909 0.0595621578330236 0.0679127840484521 0.0783332027850433 0.081839600227289 0.0879214172330947 0.0966805904077997 0.103238347467993 0.107047472925685 0.11357807498356 0.116891219452697
0.0280490511405733 0.0378814427156841 0.0523555183685434 0.0649729033657578 0.0796541347345138 0.0841563837702144 0.0904304769874936 0.102968244041993 0.110149169007747 0.111983937509775 0.117257847668856 0.120140890688848
0.0346298055252523 0.0445978387459942 0.0582504737695323 0.0684478612579258 0.0809789300243941 0.0846369947925437 0.0909387118529526 0.0991809147815697 0.104033806884911 0.106514070909432 0.112870517669073 0.114920073786419
0.0509203530524395 0.0660741577632923 0.0745419323493194 0.0795306393347658 0.086166420296842 0.086073706105116 0.0883557318293691 0.0912272240263885 0.0927937112849371 0.092204750162699 0.095528686294686 0.0965826875001452
0.0430118319650224 0.0610918392968175 0.0728137590724183 0.0791055395486703 0.0870621623408071 0.0859757636898912 0.0881350919497068 0.0924492213059507 0.0948763824773144 0.095943224989034 0.101174113355634 0.0983610700087334
0.0368997852205683 0.0505377073949999 0.061930314336591 0.0699966831203923 0.0816747426194153 0.0831987523865271 0.0893841054663312 0.0963872352296538 0.102611168907834 0.10484175781116 0.110010188768069 0.112527558738459
0.0524957730848124 0.0674351446332811 0.0772015226520982 0.0797966286066474 0.0866666688726894 0.0851404147187195 0.0868017678410803 0.0902601451297221 0.0931129457481254 0.0919764334436999 0.0945721281275884 0.0945404271415359
0.0471893819237 0.0641911435257838 0.0728916669388398 0.0763678434686431 0.0844082383914439 0.0845952021190558 0.0879182651773895 0.0919565120494918 0.0953973395277842 0.0963111529682715 0.0993829285899713 0.0993903253196252
0.053726058307911 0.0719545955147251 0.0819227270101034 0.084207824407374 0.0880700186943789 0.0835484784207461 0.0864899453012445 0.0900675362476867 0.0918431954969057 0.0900469646050133 0.0930927307638341 0.0850299252300771
0.0404247356345536 0.0515896963115802 0.0619420759074621 0.0684652395303039 0.0791050501894036 0.0825579127760654 0.0876452641228273 0.0952309641646535 0.101903274453348 0.105611590554964 0.11053347402315 0.114990722331689
0.055833554614791 0.0728788301848261 0.0786562503801253 0.0803791317188075 0.084827561765866 0.0838454188500471 0.0842051578005639 0.0887043256447776 0.0908727529752786 0.0911875678962798 0.0945675510072816 0.0940418971613554
0.0567847977475958 0.0711784667471394 0.0782966853235285 0.081060806042851 0.0860771752567396 0.0863518194801648 0.0876550143859786 0.0884527232488214 0.0907855994590224 0.0904168538641836 0.0921766716822818 0.0907633867616933
0.0566406501479557 0.0694276492777927 0.0756208434147037 0.0784483981890302 0.0846875833738468 0.0852983530369905 0.0855177568151037 0.0892195899909512 0.0924889059493199 0.0938076737188442 0.0944518358693356 0.0943907602161258
0.0668556783212014 0.0783200091267391 0.0831581944644924 0.0826852738881503 0.0875654367952718 0.0854142634191413 0.0817724387416838 0.085688534878514 0.0880996395234005 0.0877854527395273 0.0876860786940844 0.0849689994077938
0.0292997873478543 0.0360675754034415 0.0512168788444273 0.0642983255699941 0.0789050891638822 0.08326203180201 0.0890692208030076 0.101971629846557 0.111601456817477 0.112016851391537 0.118365840127897 0.123925312881914
0.0390277684265447 0.0493010547894288 0.0618712245730102 0.0675984518384427 0.079265528754056 0.0827083209642509 0.0877770294156515 0.0970662427971204 0.10352566487111 0.106372749365062 0.111926426729367 0.113559537475956
0.0296084546497442 0.0344848941759212 0.0500507772938403 0.0631694668954588 0.0797946932360647 0.0841600496399968 0.0913701137196533 0.101542354424291 0.109236932479614 0.112442482708802 0.120672920399738 0.123466860376876
0.078278829342467 0.0922205991699159 0.092552856857046 0.0901889977877563 0.0880804376356344 0.0844627616418415 0.0811747389136538 0.0799537973153426 0.0787870355967557 0.0781494775066678 0.0795797347203515 0.0765707335125675
0.0589671399602817 0.0701675481938211 0.0770937731816398 0.0798188836988687 0.0859527077178663 0.0845931353882241 0.0847174902479056 0.0883338234715555 0.0919737804456178 0.0914838587681276 0.0934263840086937 0.0934714749173981
0.0428107909225087 0.0554381141975327 0.0663055176169687 0.0729981610912549 0.0820137242754886 0.082362608792904 0.0866923489331284 0.0936362571932431 0.0984258480899015 0.101351313683168 0.106994383809188 0.110970931394713
0.0530033284038075 0.0665928268225166 0.0766446437006892 0.0780676454150143 0.0833085772791905 0.0818239276951964 0.083129937995404 0.0888518595011488 0.0943931242767737 0.0948144016413247 0.0988694314345468 0.100500295834387
0.0363798022163299 0.0541835605295607 0.066306720731325 0.0713092283664301 0.0791560013270975 0.0803729867492999 0.0872503915065346 0.0952315376200709 0.101074405837232 0.10288364219379 0.110441719054041 0.115410003868288
0.0559665879797749 0.0757644394343945 0.0841252050846966 0.0850572344106492 0.0845606331492611 0.08501891321433 0.0861982618203353 0.0891701549964651 0.0882479967601052 0.0878647632934625 0.0885534967190404 0.0894723131374852
0.0484061137836389 0.0622582265796415 0.0721498409025399 0.0768345771050534 0.0826737014812903 0.0848931828459683 0.0882933073032451 0.0918341641527874 0.0953689751317767 0.0965604789301042 0.10065057519979 0.100076856584164
